pk_id,name,sound_path,fk_complexity,fk_pos,word_origin,word_meaning,word_usage,image_path,fk_game_type_id,status,created_by,created_on,updated_by,updated_on,pronunciation,
326,Condole,SoundFiles/326.mp4,1,1,Latin,To express sympathetic sorrow,You must condole the widow,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’dówl,
327,Confess,SoundFiles/327.mp4,1,3,Latin,To tell or make known,She confessed that she had taken the money,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’fes,
328,Confession,SoundFiles/328.mp4,1,1,Latin,An act of confessing,Confession of sin is just not good enough,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’fe-shun,
329,Confirm,SoundFiles/329.mp4,1,3,Latin,To give approval to,his story confirmed my doubts,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’furm,
330,Confuse,SoundFiles/330.mp4,1,3,Latin,To disturb in mind or purpose,you are confusing me with the other candidate,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’fyooz,
331,Connect,SoundFiles/331.mp4,1,3,Latin,To become joined,Can you connect the two loudspeakers?,,0,2,0,2013-10-20 21:59:45,0,NULL,ku’nekt,
332,Consent,SoundFiles/332.mp4,1,3,Latin,To give assent or approval,he indicated his consent,,0,2,0,2013-10-20 21:59:45,0,NULL,kun-cent,
333,Conservation,SoundFiles/333.mp4,1,1,Latin,A careful preservation and protection of something,a wildlife conservation project,,0,2,0,2013-10-20 21:59:45,0,NULL,",kón-su(r)’vey-shun",
334,Consider,SoundFiles/334.mp4,1,3,Latin,To think about carefully,I consider her to be shallow,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’si-du(r),
335,Consistent,SoundFiles/335.mp4,1,5,Latin,"Marked by harmony, regularity, or steady continuity",a consistent argument,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’sis-tunt,
336,Consolidate,SoundFiles/336.mp4,1,3,Latin,To make firm or secure,The companies consolidated,,0,2,0,2013-10-20 21:59:45,0,NULL,"kun’só-li,deyt",
337,Consonant,SoundFiles/337.mp4,1,1,Latin,Being in agreement or harmony,salaries consonant with current trends,,0,2,0,2013-10-20 21:59:45,0,NULL,kón-su-nunt,
338,Conspiracy,SoundFiles/338.mp4,1,1,Latin,The act of conspiring together,Conspiracy of official silence.,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’spi-ru-see,
339,Constable,SoundFiles/339.mp4,1,1,French,police officer,Constable in uniform in relation to these offenses.,,0,2,0,2013-10-20 21:59:45,0,NULL,kon-sta-bal,
340,Constant,SoundFiles/340.mp4,1,5,Latin,Marked by firm steadfast resolution or faithfulness,maintained a constant temperature,,0,2,0,2013-10-20 21:59:45,0,NULL,kón-stunt,
341,Constitute,SoundFiles/341.mp4,1,1,Latin,"To appoint to an office, function, or dignity",These constitute my entire belonging,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kón-sti,t(y)oot",
342,Consult,SoundFiles/342.mp4,1,3,Latin,To have regard to,You should consult the dictionary,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’súlt,
343,Consumption,SoundFiles/343.mp4,1,1,Latin,The act or process of consuming,the consumption of energy has increased steadily,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’súm(p)-shun,
344,Contest,SoundFiles/344.mp4,1,1,Latin,A struggle for superiority or victory,They contested the outcome of the race,,0,2,0,2013-10-20 21:59:45,0,NULL,"‘kón,test",
345,Context,SoundFiles/345.mp4,1,1,Latin,The interrelated conditions in which something exists or occurs,the historical context,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kón,tekst",
346,Continent,SoundFiles/346.mp4,1,1,Latin,One of the six or seven great divisions of land on the globe,there are seven continents,,0,2,0,2013-10-20 21:59:45,0,NULL,kón-ti-nunt,
347,Continue,SoundFiles/347.mp4,1,3,Latin,"To maintain without interruption a condition, course, or action",We continued to work into the night,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’tin-yoo,
348,Control,SoundFiles/348.mp4,1,3,Latin,To have power over,under control,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’trówl,
349,Conversation,SoundFiles/349.mp4,1,1,Latin,"Oral exchange of sentiments, observations, opinions, or ideas.","Later in the evening, the conversation turned  to politics.",,0,2,0,2013-10-20 21:59:45,0,NULL,kón-vu(r)’sey-shun,
350,Conversion,SoundFiles/350.mp4,1,1,Latin,The act of converting,conversion from Fahrenheit to Centigrade,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’vur-zhun,
351,Convert,SoundFiles/351.mp4,1,1,Latin,To bring over from one belief,convert lead into gold,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kón,vurt",
352,Convince,SoundFiles/352.mp4,1,3,Latin,To overcome by argument,He had finally convinced several customers of the advantages of his product,,0,2,0,2013-10-20 21:59:45,0,NULL,kun’vin(t)s,
353,Cooperate,SoundFiles/353.mp4,1,3,Latin,To act or work with another or others,If the proposal is sensible and reasonable they should cooperate,,0,2,0,2013-10-20 21:59:45,0,NULL,"kow’ó-pu,reyt",
354,Cordial,SoundFiles/354.mp4,1,5,Latin,Of or relating to the heart,cordial relations,,0,2,0,2013-10-20 21:59:45,0,NULL,kor-jul,
355,Cork,SoundFiles/355.mp4,1,1,Latin,The elastic tough outer tissue of the cork oak that is used especially for stoppers and insulation,The baseball player stuffed his bat with cork to make it lighter,,0,2,0,2013-10-20 21:59:45,0,NULL,kork,
356,Corpse,SoundFiles/356.mp4,1,1,Latin,A human or animal body whether living or dead,the end of the police search was the discovery of a corpse,,0,2,0,2013-10-20 21:59:45,0,NULL,korps,
357,Correct,SoundFiles/357.mp4,1,5,Latin,To make or set right,Correct the mistakes,,0,2,0,2013-10-20 21:59:45,0,NULL,.ku’rekt,
358,Corridor,SoundFiles/358.mp4,1,1,French,A passageway,a smoky corridor,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kó-ru,dor",
359,Corrupt,SoundFiles/359.mp4,1,5,Latin,"To change from good to bad in morals, manners, or actions",a corrupt text,,0,2,0,2013-10-20 21:59:45,0,NULL,ku’rúpt,
360,Cough,SoundFiles/360.mp4,1,3,Middle English,To expel air from the lungs suddenly with an explosive noise,The smoker coughs all day,,0,2,0,2013-10-20 21:59:45,0,NULL,kóf,
361,Cottage,SoundFiles/361.mp4,1,1,Middle English,The dwelling of a farm labourer or small farmer,she liked the old cottage,,0,2,0,2013-10-20 21:59:45,0,NULL,kó-tij,
362,Cotton,SoundFiles/362.mp4,1,1,Arabic,A soft usually white fibrous substance composed of the hairs surrounding the seeds,cotton to something,,0,2,0,2013-10-20 21:59:45,0,NULL,kó-t(u)n,
363,Count,SoundFiles/363.mp4,1,3,Latin,To indicate or name by units or groups so as to find the total number of units involved,Count your change,,0,2,0,2013-10-20 21:59:45,0,NULL,kawnt,
364,Country,SoundFiles/364.mp4,1,1,Latin,"The land of a person’s birth, residence, or citizenship",the country’s largest manufacturer,,0,2,0,2013-10-20 21:59:45,0,NULL,kún-tree,
365,Couple,SoundFiles/365.mp4,1,1,Latin,"Two persons married, engaged, or otherwise romantically paired",the engaged couple,,0,2,0,2013-10-20 21:59:45,0,NULL,kú-pul,
366,Courage,SoundFiles/366.mp4,1,1,French,"Mental or moral strength to venture, persevere, and withstand danger, fear, or difficulty",a display of courage,,0,2,0,2013-10-20 21:59:45,0,NULL,kur-ij,
367,Cousin,SoundFiles/367.mp4,1,1,Latin,A child of one’s uncle or aunt,Harry and I are cousins.,,0,2,0,2013-10-20 21:59:45,0,NULL,kú-zun,
368,Cover,SoundFiles/368.mp4,1,3,Latin,To guard from attack,cover her face with a handkerchief,,0,2,0,2013-10-20 21:59:45,0,NULL,kú-vu(r),
369,Crack,SoundFiles/369.mp4,1,3,German,To make a very sharp explosive sound,The glass cracked when it was heated,,0,2,0,2013-10-20 21:59:45,0,NULL,krak,
370,Crawl,SoundFiles/370.mp4,1,3,Middle English,To move slowly in a prone position without or as if without the use of limbs,The crocodile was crawling along the riverbed,,0,2,0,2013-10-20 21:59:45,0,NULL,krol,
371,Cream,SoundFiles/371.mp4,1,1,Latin,The yellowish part of milk containing from 18 to about 40 percent butterfat,Cream the butter,,0,2,0,2013-10-20 21:59:45,0,NULL,kreem,
372,Create,SoundFiles/372.mp4,1,3,Latin,To bring into existence,create a furore,,0,2,0,2013-10-20 21:59:45,0,NULL,kree’eyt,
373,Creature,SoundFiles/373.mp4,1,1,Latin,Anything that leaves except plants,a small furry creature,,0,2,0,2013-10-20 21:59:45,0,NULL,kree-chu(r),
374,Cricket,SoundFiles/374.mp4,1,1,French,A game,a game of cricket,,0,2,0,2013-10-20 21:59:45,0,NULL,kri-kit,
375,Criminal,SoundFiles/375.mp4,1,1,Latin,"Relating to, involving, or being a crime",a criminal waste of talent,,0,2,0,2013-10-20 21:59:45,0,NULL,kri-mi-n(u)l,
376,Crisis,SoundFiles/376.mp4,1,1,Latin,The turning point for better or worse in an acute disease or fever,they went bankrupt during the economic crisis,,0,2,0,2013-10-20 21:59:45,0,NULL,krI-sis,
377,Crocodile,SoundFiles/377.mp4,1,1,Latin,A large carnivorous thick-skinned long-bodied aquatic reptile of tropical and subtropical waters .,the young girl was eaten up by the crocodile,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kró-ku,dI(-u)l",
378,Cross,SoundFiles/378.mp4,1,3,Latin,A device composed of an upright bar traversed by a horizontal one,The roads cross under the bridge,,0,2,0,2013-10-20 21:59:45,0,NULL,krós,
379,Crowd,SoundFiles/379.mp4,1,1,Middle English,A large number of persons especially when collected together,a crowd of insects assembled around the flowers,,0,2,0,2013-10-20 21:59:45,0,NULL,krawd,
380,Crucial,SoundFiles/380.mp4,1,5,Latin,Important or essential as resolving a crisis,a crucial moment in his career,,0,2,0,2013-10-20 21:59:45,0,NULL,kroo-shul,
381,Cruel,SoundFiles/381.mp4,1,5,French,Disposed to inflict pain or suffering,cruel tortures,,0,2,0,2013-10-20 21:59:45,0,NULL,kroo-ul,
382,Cucumber,SoundFiles/382.mp4,1,1,Latin,The fruit of a vine of the gourd family cultivated as a garden vegetable,He eats a cucumber everyday,,0,2,0,2013-10-20 21:59:45,0,NULL,kyoo-kúm-bu(r),
383,Culprit,SoundFiles/383.mp4,1,1,French,One accused of or charged with a crime,the culprit started to run,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kúl,prit",
384,Culture,SoundFiles/384.mp4,1,1,Latin,The act of developing the intellectual and moral faculties,early Mayan culture,,0,2,0,2013-10-20 21:59:45,0,NULL,kúl-chu(r),
385,Cultivate,SoundFiles/385.mp4,1,3,Latin,To prepare or prepare and use for the raising of crops,cultivate the land,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kúl-ti,veyt",
386,Curds,SoundFiles/386.mp4,1,1,Middle English,The thick casein-rich part of coagulated milk,bean curd,,0,2,0,2013-10-20 21:59:45,0,NULL,kurd,
387,Curl,SoundFiles/387.mp4,1,3,Middle English,To form (as the hair) into coils or ringlets,the cigar smoke curled up at the ceiling,,0,2,0,2013-10-20 21:59:45,0,NULL,kurl,
388,Curse,SoundFiles/388.mp4,1,1,Middle English,A prayer or invocation for harm or injury to come upon one,The drunken men were cursing loudly in the street,,0,2,0,2013-10-20 21:59:45,0,NULL,kurs,
389,Custody,SoundFiles/389.mp4,1,1,Latin,Immediate charge and control (as over a ward or a suspect)exercised by a person or an authority,he is in the custody of police,,0,2,0,2013-10-20 21:59:45,0,NULL,kús-tu-dee,
390,Cycle,SoundFiles/390.mp4,1,1,Latin,An interval of time during which a sequence of a recurring succession of events or phenomena is completed,the never-ending cycle of the seasons,,0,2,0,2013-10-20 21:59:45,0,NULL,sI-kul,
391,Dagger,SoundFiles/391.mp4,1,1,Middle English,A sharp pointed knife for stabbing,he threw a dagger at the same figure hitting him in the leg,,0,2,0,2013-10-20 21:59:45,0,NULL,da-gu(r),
392,Dairy,SoundFiles/392.mp4,1,1,Middle English,"A room, building, or establishment where milk is kept and butter or cheese is made",The doctor has told me to avoid dairy,,0,2,0,2013-10-20 21:59:45,0,NULL,deh-ree,
393,Damage,SoundFiles/393.mp4,1,3,Latin,"Loss or harm resulting from injury to person, property, or reputation",how much is the damage?,,0,2,0,2013-10-20 21:59:45,0,NULL,da-mij,
394,Dance,SoundFiles/394.mp4,1,1,French,a series of rhythmic and patterned bodily movements usually performed to music,The young girl danced into the room,,0,2,0,2013-10-20 21:59:45,0,NULL,dãn(t)s,
395,Darkness,SoundFiles/395.mp4,1,1,Middle English,Devoid or partially devoid of light,he moved off into the darkness,,0,2,0,2013-10-20 21:59:45,0,NULL,daa(r)k-nus,
396,Dash,SoundFiles/396.mp4,1,3,French,A quick run,She dashed into the yard,,0,2,0,2013-10-20 21:59:45,0,NULL,dash,
397,Daughter,SoundFiles/397.mp4,1,1,Middle English,A female offspring especially of human parents,her daughter cared for her in her old age,,0,2,0,2013-10-20 21:59:45,0,NULL,do-tu(r),
398,Dawn,SoundFiles/398.mp4,1,1,Middle English,To begin to grow light as the sun rises,we got up before dawn,,0,2,0,2013-10-20 21:59:45,0,NULL,don,
399,Dead,SoundFiles/399.mp4,1,5,Middle English,Deprived of life,Mars is a dead planet,,0,2,0,2013-10-20 21:59:45,0,NULL,ded,
400,Deal,SoundFiles/400.mp4,1,3,German,A usually large or indefinite quantity or degree,This book deals with incest,,0,2,0,2013-10-20 21:59:45,0,NULL,dee(-u)l,
401,Dealer,SoundFiles/401.mp4,1,1,Old english,To concern oneself or itself a dealer in stolen goods,dealer dealt the cards,,0,2,0,2013-10-20 21:59:45,0,NULL,dee-lu(r),
402,Decade,SoundFiles/402.mp4,1,1,Latin,A group or set of 10,Prices have risen sharply in the last decade.,,0,2,0,2013-10-20 21:59:45,0,NULL,"de,keyd",
403,Deceive,SoundFiles/403.mp4,1,3,French,To cause to accept as true or valid what is false or invalid,They deceive themselves with vain hopes and wishes,,0,2,0,2013-10-20 21:59:45,0,NULL,di’seev,
404,Decision,SoundFiles/404.mp4,1,1,Latin,The act or process of deciding,the burden of decision was his,,0,2,0,2013-10-20 21:59:45,0,NULL,di’si-zhun,
405,Declare,SoundFiles/405.mp4,1,3,Latin,"To make known formally, officially, or explicitly",The President declared war,,0,2,0,2013-10-20 21:59:45,0,NULL,di’klehr,
406,Decorate,SoundFiles/406.mp4,1,3,Latin,To add honour to,Flowers decorated the tables everywhere,,0,2,0,2013-10-20 21:59:45,0,NULL,"de-ku,reyt",
407,Decrease,SoundFiles/407.mp4,1,3,Latin,Become less,He decreased his staff,,0,2,0,2013-10-20 21:59:45,0,NULL,"’dee,krees",
408,Defeat,SoundFiles/408.mp4,1,3,Latin,To win victory over,defeat your enemies,,0,2,0,2013-10-20 21:59:45,0,NULL,di’feet,
409,Defend,SoundFiles/409.mp4,1,3,Latin,To drive danger or attack away from,She defended the motion to strike,,0,2,0,2013-10-20 21:59:45,0,NULL,di’fend,
410,Define,SoundFiles/410.mp4,1,3,Latin,To determine or identify the essential qualities or meaning of a thing,Define ‘sadness’,,0,2,0,2013-10-20 21:59:45,0,NULL,di’fIn,
411,Definite,SoundFiles/411.mp4,1,5,Latin,Having distinct or certain limits,it is definite that they have won,,0,2,0,2013-10-20 21:59:45,0,NULL,de-fu-nut,
412,Definition,SoundFiles/412.mp4,1,1,Latin,A statement expressing the essential nature of something,that’s true by definition,,0,2,0,2013-10-20 21:59:45,0,NULL,de-fu’ni-shun,
413,Degree,SoundFiles/413.mp4,1,1,Latin,An academic qualification,it is all a matter of degree,,0,2,0,2013-10-20 21:59:45,0,NULL,di’gree,
414,Delegate,SoundFiles/414.mp4,1,1,Latin,A person acting for another,Delegates at the congress did exactly that,,0,2,0,2013-10-20 21:59:45,0,NULL,"de-lu,geyt",
415,Delete,SoundFiles/415.mp4,1,3,Latin,"To eliminate especially by blotting out, cutting out, or erasing",Please delete my name from your list,,0,2,0,2013-10-20 21:59:45,0,NULL,di’leet,
416,Deliberate,SoundFiles/416.mp4,1,5,Latin,Characterized by or resulting from careful and thorough consideration a deliberate insult,he said that he did'nt do it deliberately,,0,2,0,2013-10-20 21:59:45,0,NULL,deh-lib-er-ate,
417,Delicate,SoundFiles/417.mp4,1,5,Latin,Very soft,a kite too delicate to fly safely,,0,2,0,2013-10-20 21:59:45,0,NULL,de-li-kut,
418,Delight,SoundFiles/418.mp4,1,3,French,A high degree of happiness,his delight to see her was obvious to all,,0,2,0,2013-10-20 21:59:45,0,NULL,di’lIt,
419,Dental,SoundFiles/419.mp4,1,5,Latin,Of or relating to the teeth or dentistry,dental floss,,0,2,0,2013-10-20 21:59:45,0,NULL,den-t(u)l,
420,Depict,SoundFiles/420.mp4,1,3,Latin,To represent by or as if by a picture,This scene depicts country life,,0,2,0,2013-10-20 21:59:45,0,NULL,di’pikt,
421,Deposit,SoundFiles/421.mp4,1,3,Latin,To place especially for safekeeping or as a pledge,deposit a bullet in the table,,0,2,0,2013-10-20 21:59:45,0,NULL,di’pó-zit,
422,Depress,SoundFiles/422.mp4,1,3,Latin,To cause to sink to a lower position,The glut of oil depressed gas prices,,0,2,0,2013-10-20 21:59:45,0,NULL,di’pres,
423,Depth,SoundFiles/423.mp4,1,1,Middle English,A deep place in a body of water,the depth of the water,,0,2,0,2013-10-20 21:59:45,0,NULL,depth,
424,Describe,SoundFiles/424.mp4,1,3,Latin,To represent or give an account of in words,He described an elaborate plan of attack,,0,2,0,2013-10-20 21:59:45,0,NULL,di’skrIb,
425,Description,SoundFiles/425.mp4,1,1,Latin,An act of describing,every description of book was there,,0,2,0,2013-10-20 21:59:45,0,NULL,di’skrip-shun,
426,Desert,SoundFiles/426.mp4,1,1,Latin,Arid land with usually sparse vegetation,The mother deserted her children,,0,2,0,2013-10-20 21:59:45,0,NULL,de-zu(r)t,
427,Deserve,SoundFiles/427.mp4,1,3,Latin,"To be worthy, fit, or suitable for some reward or requital",You deserve a promotion after all the hard work you have done,,0,2,0,2013-10-20 21:59:45,0,NULL,di’zurv,
